initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,conv1x1,conv1x1_3x3.0,conv1x1_3x3.1,conv1x1_5x5.0,conv1x1_5x5.1,train accuracy epoch0,test accuracy epoch0,method,run
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,315.7930593261053,119.95666437846617,119.95665784484021,173.26598418008408,173.26598228780065,81.615,83.68,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,244.1239,79.80717,79.80719,146.29839,146.29839,81.76333333333334,84.73,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,64,325.84165841401125,107.72608008615545,107.72607777437207,195.26531962631927,195.265311341461,81.76333333333334,84.73,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,288.31613,129.07462,129.0746,130.01831,130.01833,82.39666666666666,84.54,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,364.79915808761945,172.85571237412688,172.85571510546052,180.10122864220608,180.1012289025521,82.325,83.39,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,260.95102,64.93579,64.935776,214.49806,214.49806,82.42833333333333,84.11,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,357.80375966447025,88.29529852506724,88.29530082228374,287.44108054493415,287.4410831404079,82.42833333333333,84.11,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,246.88905,107.05456,107.05456,211.23897,211.23903,82.10166666666667,84.33,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,346.88693017541215,146.19893763188375,146.19893828971558,297.60136410183793,297.60136869673505,82.10166666666667,84.33,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,215.06303,104.93526,104.935265,135.00507,135.0051,82.63166666666666,85.26,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,309.9146801909021,151.16256821137972,151.16256730938076,186.1398440434073,186.1398416311195,82.63166666666666,85.27,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,198.67697,175.24048,175.24048,129.69925,129.69919,82.37333333333333,84.82,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,285.8013193518703,235.53261623837733,235.53262332237352,168.97178859772873,168.97179727028055,82.37333333333333,84.82,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,237.2125,262.6251,262.62503,25.105013,25.105011,82.06166666666667,83.65,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,295.01428060462086,315.45546360055397,315.4554632178824,32.0790749284475,32.0790759263377,82.06166666666667,83.65,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,324.2951,111.04925,111.04923,90.76824,90.76828,82.23833333333333,83.94,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,436.07119594218136,161.60323196560603,161.6032327365393,137.62809626033192,137.6280932820487,82.25833333333334,84.26,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,240.8034,162.95966,162.95966,72.03416,72.03416,82.325,84.63,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,306.4386158919112,219.5183239161473,219.5183252281697,95.34540816428755,95.34540587458005,82.325,84.63,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,245.15036,67.08264,67.082664,139.2471,139.24709,82.065,85.16,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,309.40159295118923,88.82863406537591,88.82863433002572,182.0989190206716,182.0989273049943,82.065,85.16,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,329.99194,144.18964,144.18965,67.123795,67.12378,82.875,84.25,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,389.9824694991264,190.0541318870574,190.0541288679357,85.49226226404114,85.49226275440785,82.875,84.25,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,237.59421,20.059828,20.059832,236.6075,236.60759,82.535,85.36,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,331.2798177681098,29.00321604140265,29.003217586720982,327.30421545083334,327.3042233861226,82.535,85.36,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,272.92575,42.33319,42.3332,155.588,155.58797,82.405,84.46,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,362.8070197615899,60.12609794848774,60.12609678135993,217.47376548637195,217.47375878716764,82.405,84.46,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,162.70471,110.14863,110.14863,252.32545,252.32555,81.60333333333334,84.13,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,182.15998884102484,132.25472190869542,132.25472030334973,293.32541234931506,293.3254239631669,81.60333333333334,84.13,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,229.71085,100.97827,100.97828,133.29216,133.29213,82.26666666666667,84.77,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,307.0299786258273,139.23700246216407,139.23700595297353,179.70673575683975,179.70672730741546,82.22,84.64,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,228.7618,79.83934,79.83931,158.67688,158.67683,82.32666666666667,84.97,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,32,320.47228646620476,115.06411488867859,115.06411544627613,225.87482608154474,225.87482195390803,82.32666666666667,84.97,integrated_gradients,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,279.27704,81.8147,81.81468,145.67648,145.67645,82.23333333333333,84.76,deeplift,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,347.7565012486354,107.82483622214858,107.82483571373274,182.76837981359486,182.76837769751432,82.23333333333333,84.76,integrated_gradients,0
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,207.80215,42.235165,42.23516,205.93214,205.93217,82.27666666666667,84.78,deeplift,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,275.60567078922986,55.31655577167891,55.31655620199417,267.32894409552773,267.32894506100735,82.27666666666667,84.78,integrated_gradients,1
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,214.95535,98.32629,98.32631,203.61859,203.61855,82.14166666666667,84.86,deeplift,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,317.23899685484804,138.89527422083637,138.89527150022474,287.7283629595497,287.7283615944902,82.14166666666667,84.86,integrated_gradients,2
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,236.79916,118.41388,118.413895,144.78381,144.78383,82.27166666666666,85.05,deeplift,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,333.9376283131242,174.4475863015694,174.4475889541431,195.5787948692254,195.57879619059742,82.31333333333333,85.28,integrated_gradients,3
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,164.62102,121.57479,121.574776,145.81921,145.81921,82.53,84.49,deeplift,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,250.80793764575347,177.283277930667,177.28327838550905,212.50941080488323,212.50941265845037,82.53,84.49,integrated_gradients,4
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,221.02745,261.6455,261.6455,19.149311,19.149307,82.17,85.23,deeplift,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,295.15851932486765,331.0708352521405,331.07082796595245,23.203890337018073,23.20389078387046,82.17,85.23,integrated_gradients,5
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,398.46695,106.05552,106.05551,96.935844,96.93584,82.19,85.17,deeplift,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,512.1790482181925,154.63769488837949,154.6376971223146,136.87828823930792,136.87828866203407,82.19,85.17,integrated_gradients,6
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,203.30699,160.47592,160.47594,58.772087,58.772095,82.13166666666666,83.43,deeplift,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,271.7800542703801,237.29954410213688,237.299546527846,93.20257033224522,93.20257267407678,82.15166666666667,83.02,integrated_gradients,7
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,272.89557,62.943542,62.943546,182.84354,182.84355,81.99,85.11,deeplift,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,367.9599233516887,84.58192668872583,84.58192758008548,237.83574678040492,237.83572975208557,82.025,85.76,integrated_gradients,8
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,287.46777,168.36922,168.36931,80.28782,80.28781,82.40333333333334,82.59,deeplift,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,324.3130815271614,224.72842145675583,224.7284224183706,120.64582313253221,120.64582355045235,82.41833333333334,84.99,integrated_gradients,9
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,215.00664,17.892778,17.892775,286.2046,286.2047,82.30833333333334,84.73,deeplift,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,362.1074259780092,24.509456621411072,24.509456144831734,401.8791746807255,401.8791683603355,82.31166666666667,85.03,integrated_gradients,10
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,258.46368,54.31431,54.314304,165.50432,165.50433,82.325,84.56,deeplift,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,327.9889915234906,70.82995078043106,70.82994989954831,219.5749078894881,219.57490925194435,82.325,84.56,integrated_gradients,11
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,120.807304,96.02628,96.02629,238.7204,238.72032,81.76666666666667,85.19,deeplift,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,127.48790100118707,105.40819161760001,105.40818527201552,274.4213721082342,274.4213757541623,81.72,84.67,integrated_gradients,12
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,299.4588,108.05035,108.05035,135.9338,135.93384,81.96166666666667,83.9,deeplift,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,356.316733207136,152.20337831702383,152.20338076431895,183.82334998474275,183.82334838335498,81.92666666666666,84.42,integrated_gradients,13
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,236.32013,84.23746,84.23744,208.60294,208.60298,82.05,84.45,deeplift,14
0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),0.5,False,16,322.2001909353747,112.86243324312903,112.86243327197394,279.8604406835133,279.86044029168596,82.05,84.45,integrated_gradients,14
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,604.9373,53.352436,53.352432,127.13262,127.13263,71.09333333333333,76.66,deeplift,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,495.50574070501466,67.85281097592843,67.85281108133256,159.19485204387072,159.19484704975784,68.36,74.76,integrated_gradients,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,281.9459,49.748516,49.748516,93.51495,93.51498,68.21666666666667,71.76,deeplift,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,540.3486401981269,120.94917184377051,120.94916427570605,244.2909653751652,244.2909379369619,68.21666666666667,72.57,integrated_gradients,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,372.8246,50.378998,50.379013,134.76901,134.76898,69.84833333333333,78.07,deeplift,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,599.1771028882393,104.6763981553555,104.67639009739833,292.7077151323536,292.707710727379,70.60833333333333,78.5,integrated_gradients,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,347.82004,99.06581,99.06582,103.41322,103.41319,73.86166666666666,79.09,deeplift,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,436.9527103536905,221.46283750214036,221.4628445076745,184.83958984204355,184.8395933425016,73.475,76.43,integrated_gradients,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,249.78802,134.09492,134.09488,147.47862,147.47865,63.45166666666667,69.19,deeplift,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,334.8057714261421,191.33875333441026,191.33876440423958,193.47990027174575,193.47988952468253,63.656666666666666,72.11,integrated_gradients,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,614.1368,206.01424,206.0142,47.676865,47.67686,68.99833333333333,78.88,deeplift,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,821.338220464834,235.3312936832261,235.33131634746186,85.95029901305928,85.95032086543031,67.73666666666666,78.18,integrated_gradients,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,588.4723,88.636,88.63601,42.182472,42.182457,74.73833333333333,80.69,deeplift,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,844.0879858887778,235.2753150354425,235.2753068971772,181.71134856845973,181.7113543797937,74.97333333333333,81.24,integrated_gradients,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,605.73865,147.43614,147.43614,65.44265,65.442665,71.26166666666667,77.03,deeplift,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,837.1796150697246,196.81588350555572,196.81588087058327,103.58446967372942,103.5844610472558,71.72666666666667,73.7,integrated_gradients,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,397.7971,89.4887,89.488686,83.83717,83.83719,73.85166666666667,79.13,deeplift,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,483.76793336959105,161.6325782477983,161.63257619829582,131.85561460789867,131.85563088336386,73.55166666666666,79.22,integrated_gradients,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,427.25735,87.71251,87.71251,60.8914,60.891388,60.29833333333333,75.59,deeplift,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,672.1956475185841,328.21969641178157,328.2196760395838,138.82473608978015,138.82476446126805,62.48833333333334,73.68,integrated_gradients,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,482.67972,25.433708,25.433697,121.92331,121.92336,67.06,70.36,deeplift,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,738.8972271279229,54.4698396169013,54.46986144622251,314.6963618703494,314.6963536107785,67.08333333333333,71.44,integrated_gradients,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,126.543655,90.89054,90.89058,197.72057,197.72054,56.001666666666665,68.65,deeplift,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,335.1309381257163,198.15636594710838,198.15638627704803,350.01166340101463,350.0116636407752,56.001666666666665,68.65,integrated_gradients,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,304.6148,112.55884,112.55889,147.47708,147.47704,72.69166666666666,74.9,deeplift,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,445.90581552893406,147.24974512562542,147.24974608355137,209.56995298469735,209.5699406744976,73.895,69.69,integrated_gradients,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,322.20895,105.56173,105.56175,72.48082,72.480804,73.16333333333333,79.18,deeplift,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,541.483192394269,262.84281122376257,262.84278058855773,153.5855911724586,153.58559587343854,73.19166666666666,77.68,integrated_gradients,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,335.9162,74.53518,74.535194,132.85121,132.85117,71.04666666666667,80.32,deeplift,14
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,525.9161603022915,124.82974865564813,124.82974690447536,260.24495354823443,260.2449428352638,71.41166666666666,76.73,integrated_gradients,14
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,63.71327,-52.63812,-52.6381,-55.284157,-55.28397,69.64833333333333,29.26,deeplift,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,57.705,10.0,integrated_gradients,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,7.7116094,2.9460423,2.9460425,5.0877934,5.087794,67.43666666666667,10.84,deeplift,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,650.9978043957594,68.15873879112499,68.15873577854597,164.70206592522058,164.70205642888928,68.025,65.73,integrated_gradients,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,428.90448,43.318687,43.318684,73.33781,73.3378,60.24166666666667,68.48,deeplift,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,683.428261398761,86.44528212653292,86.44527877035974,191.30187193402514,191.30186106237,61.79,70.83,integrated_gradients,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,610.3912,447.87122,447.87122,138.07866,138.07872,54.995,60.85,deeplift,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,507.4562430474465,78.4676190785726,78.46762274637592,31.487050689818272,31.48705345906582,57.77,68.17,integrated_gradients,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,48.87166666666667,10.0,deeplift,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,38.141666666666666,10.0,integrated_gradients,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,339.7342,139.75708,139.75706,32.067047,32.067055,73.09666666666666,81.93,deeplift,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,452.51921482014365,111.88118820031767,111.88117904985951,84.286750540043,84.28673625399067,67.52333333333333,19.26,integrated_gradients,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,334.19406,72.6453,72.64528,26.708235,26.70824,72.30833333333334,71.22,deeplift,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,401.47632727305944,60.17089472109614,60.170892468011765,34.00044331815475,34.00044242914047,69.28333333333333,71.62,integrated_gradients,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,57.718333333333334,10.0,deeplift,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,595.2147706001581,53.258403995396684,53.25840988383039,18.375633242294956,18.375642496734425,64.13333333333334,73.47,integrated_gradients,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,387.1354,25.087658,25.08765,24.56534,24.56535,46.98833333333334,66.37,deeplift,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,419.5971483953482,65.41693516496427,65.41695374019857,69.68753620139586,69.68752713865703,43.26166666666666,66.51,integrated_gradients,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,390.4058,108.41519,108.41517,12.669071,12.669077,71.08333333333333,77.53,deeplift,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,651.0958755059486,354.60975021386355,354.6097562790087,193.59842398973223,193.5984173215061,59.66833333333334,44.27,integrated_gradients,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,406.2088,23.18184,23.18184,108.62431,108.62435,58.3,71.59,deeplift,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,750.324211027084,34.80703843399153,34.80704307931363,70.61606822145288,70.61606715780631,65.095,74.36,integrated_gradients,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,411.10678,24.307962,24.307966,24.961733,24.96174,66.11333333333333,72.9,deeplift,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,413.25529350148446,44.46418396786877,44.46418457500878,39.02568143088838,39.02568207968405,66.22166666666666,71.52,integrated_gradients,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,65.46166666666667,10.0,deeplift,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.0,0.0,0.0,0.0,0.0,59.318333333333335,10.0,integrated_gradients,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,235.75685,11.0417,11.041701,20.825716,20.825714,56.93333333333333,74.68,deeplift,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,281.26320936763733,42.09347217004015,42.09347163505498,39.153837518486014,39.153835705412966,56.105,62.71,integrated_gradients,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,459.4622,61.40821,61.408195,56.057083,56.057095,67.835,76.05,deeplift,14
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,-38.19338372038328,0.0,0.0,0.0,0.0,55.005,10.0,integrated_gradients,14
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,23.15,10.0,deeplift,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,24.88,10.0,integrated_gradients,0
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,165.96133,30.130512,30.130516,26.182192,26.18219,52.565,68.03,deeplift,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,388.6472302983422,47.86912030661609,47.869120474059514,35.96757698219348,35.967578629260544,51.51166666666666,66.37,integrated_gradients,1
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,32.123333333333335,10.0,deeplift,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,38.056666666666665,10.0,integrated_gradients,2
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,57.708333333333336,10.0,deeplift,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,331.1747748905323,109.67352594994217,109.67352922789453,7.524196668760144,7.5241966529649265,63.346666666666664,73.18,integrated_gradients,3
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,23.925,10.0,deeplift,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,-25.46283624694676,-25.462839847288635,18.761666666666667,10.0,integrated_gradients,4
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,10.983333333333333,10.0,deeplift,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,12.37,10.0,integrated_gradients,5
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,11.05,10.0,deeplift,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-37.147815091716964,0.0,0.0,0.0,0.0,10.99,10.01,integrated_gradients,6
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,18.156666666666666,10.0,deeplift,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,11.426666666666666,10.0,integrated_gradients,7
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,10.32,10.0,deeplift,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,10.328333333333333,10.0,integrated_gradients,8
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,20.955,10.0,deeplift,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,31.666666666666668,10.0,integrated_gradients,9
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,29.253333333333334,10.0,deeplift,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,28.61,10.0,integrated_gradients,10
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,10.096666666666666,10.0,deeplift,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,-0.06798164653852846,0.0,0.0,0.0,0.0,9.996666666666666,10.0,integrated_gradients,11
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,35.126666666666665,10.0,deeplift,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,29.926666666666666,10.0,integrated_gradients,12
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,14.346666666666666,10.0,deeplift,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,13.83,10.0,integrated_gradients,13
0.01,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.0,0.0,0.0,0.0,0.0,25.53,10.0,deeplift,14
